DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
06/01/2016,21:04,,,,,,EAST 36 STREET,QUEENS MIDTOWN TUNNEL ENTRANCE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454335,VAN,PICK-UP TRUCK,,,
06/01/2016,21:03,BRONX,10474,40.8084845,-73.8897191,"(40.8084845, -73.8897191)",,,420 TIFFANY STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456820,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,21:00,QUEENS,11434,40.6753136,-73.7771386,"(40.6753136, -73.7771386)",BREWER BOULEVARD,132 AVENUE,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3455169,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,21:00,BROOKLYN,11229,40.616045,-73.9448294,"(40.616045, -73.9448294)",KINGS HIGHWAY,NOSTRAND AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3456117,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,21:00,QUEENS,11434,40.666731,-73.7676185,"(40.666731, -73.7676185)",,,177-90 SOUTH CONDUIT AVENUE,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,,3453930,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
06/01/2016,21:00,,,40.7967405,-73.9292434,"(40.7967405, -73.9292434)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453038,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,21:00,MANHATTAN,10036,40.7565681,-73.990276,"(40.7565681, -73.990276)",8 AVENUE,WEST 41 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3452920,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,21:00,MANHATTAN,10016,40.7509597,-73.9827227,"(40.7509597, -73.9827227)",5 AVENUE,EAST 38 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3452924,PASSENGER VEHICLE,OTHER,,,
06/01/2016,21:00,BROOKLYN,11201,40.6998478,-73.9910308,"(40.6998478, -73.9910308)",CADMAN PLAZA WEST,MIDDAGH STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453727,PASSENGER VEHICLE,OTHER,,,
06/01/2016,20:53,,,40.5861184,-73.9360334,"(40.5861184, -73.9360334)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456116,PASSENGER VEHICLE,VAN,,,
06/01/2016,20:50,,,,,,VICTORY BOULEVARD,RICHMOND AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3457454,PASSENGER VEHICLE,BICYCLE,,,
06/01/2016,20:50,MANHATTAN,10013,40.7205573,-74.0035102,"(40.7205573, -74.0035102)",CANAL STREET,CHURCH STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454283,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,20:48,MANHATTAN,10014,40.7286048,-74.0053146,"(40.7286048, -74.0053146)",VARICK STREET,WEST HOUSTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3452844,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,20:45,BRONX,10460,40.8395992,-73.8692086,"(40.8395992, -73.8692086)",EAST TREMONT AVENUE,COMMONWLTH AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3454941,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,20:45,,,,,,EAST 6 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3452855,PASSENGER VEHICLE,,,,
06/01/2016,20:45,BRONX,10460,40.8395968,-73.8695591,"(40.8395968, -73.8695591)",EAST TREMONT AVENUE,ADAMS STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3462796,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,20:42,,,,,,,,WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455927,PASSENGER VEHICLE,OTHER,,,
06/01/2016,20:40,MANHATTAN,10007,40.7146174,-74.0072975,"(40.7146174, -74.0072975)",,,92 CHAMBERS STREET,1,0,1,0,0,0,0,0,Unspecified,,,,,3452828,PASSENGER VEHICLE,,,,
06/01/2016,20:38,,,,,,VARICK STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455236,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
06/01/2016,20:36,BROOKLYN,11223,40.5995309,-73.9709829,"(40.5995309, -73.9709829)",AVENUE T,EAST 1 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456115,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,20:30,QUEENS,11106,40.7617055,-73.93158,"(40.7617055, -73.93158)",24 STREET,34 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460016,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,20:30,BRONX,10459,40.8262585,-73.8888044,"(40.8262585, -73.8888044)",WESTCHESTER AVENUE,BRYANT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453141,PASSENGER VEHICLE,,,,
06/01/2016,20:25,STATEN ISLAND,10309,40.5231626,-74.19951,"(40.5231626, -74.19951)",,,136 SEGUINE AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454280,PASSENGER VEHICLE,,,,
06/01/2016,20:20,BROOKLYN,11203,40.6397355,-73.9301124,"(40.6397355, -73.9301124)",FOSTER AVENUE,EAST 49 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3456984,PASSENGER VEHICLE,,,,
06/01/2016,20:20,,,,,,NORTHERN BOULEVARD,48 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455592,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,20:18,BROOKLYN,11231,40.6784197,-74.0000541,"(40.6784197, -74.0000541)",4 PLACE,CLINTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457124,PASSENGER VEHICLE,OTHER,,,
06/01/2016,20:18,BROOKLYN,11231,40.6784197,-74.0000541,"(40.6784197, -74.0000541)",4 PLACE,CLINTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457123,PASSENGER VEHICLE,OTHER,,,
06/01/2016,20:15,QUEENS,11368,40.7529618,-73.8511949,"(40.7529618, -73.8511949)",SHEA ROAD,ROOSEVELT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454069,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,20:15,MANHATTAN,10016,40.7453005,-73.9868455,"(40.7453005, -73.9868455)",WEST 29 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3452918,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,20:15,BROOKLYN,11221,40.6859719,-73.9266746,"(40.6859719, -73.9266746)",PATCHEN AVENUE,JEFFERSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454595,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,20:03,BROOKLYN,11207,40.6815661,-73.8943133,"(40.6815661, -73.8943133)",HIGHLAND BOULEVARD,MILLER AVENUE,,4,0,0,0,0,0,4,0,Unspecified,Unspecified,Unspecified,,,3453637,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/01/2016,20:00,BROOKLYN,11203,40.6543162,-73.9221576,"(40.6543162, -73.9221576)",KINGS HIGHWAY,LINDEN BOULEVARD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3456969,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,20:00,,,,,,WEST 14 ST,9TH AVE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455273,PASSENGER VEHICLE,,,,
06/01/2016,20:00,QUEENS,11373,40.7455187,-73.8881669,"(40.7455187, -73.8881669)",,,77-10 41 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454068,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,20:00,MANHATTAN,10019,40.7610934,-73.9832615,"(40.7610934, -73.9832615)",WEST 50 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455690,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,1:45,BROOKLYN,11235,40.5882658,-73.9604134,"(40.5882658, -73.9604134)",,,2803 CONEY ISLAND AVENUE,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3453378,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,1:40,QUEENS,11374,40.7117814,-73.8592982,"(40.7117814, -73.8592982)",,,90-13 METROPOLITAN AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454116,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,1:40,MANHATTAN,10025,40.7973382,-73.9624344,"(40.7973382, -73.9624344)",MANHATTAN AVENUE,WEST 104 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453015,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,1:30,,,,,,ELDERT STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454599,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,1:30,BRONX,10452,40.841262,-73.9280394,"(40.841262, -73.9280394)",DEPOT PLACE,SEDGWICK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3453200,PASSENGER VEHICLE,,,,
06/01/2016,1:20,,,40.741214,-73.8427593,"(40.741214, -73.8427593)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,,3454058,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
06/01/2016,1:00,,,,,,SACKETT STREET,HICKS STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3457118,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:55,BROOKLYN,11233,40.6706368,-73.9224269,"(40.6706368, -73.9224269)",,,546 RALPH AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453665,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:50,,,,,,3 AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453593,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:50,MANHATTAN,10001,40.7521904,-73.9934636,"(40.7521904, -73.9934636)",WEST 34 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3452921,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:50,BROOKLYN,11234,40.6239988,-73.9204602,"(40.6239988, -73.9204602)",,,5705 AVENUE L,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454487,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:45,,,,,,RALPH AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454485,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:45,QUEENS,11369,40.7615572,-73.8634959,"(40.7615572, -73.8634959)",31 AVENUE,ERICSSON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454192,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:35,,,,,,PRATT AVENUE,EAST 233 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453284,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:30,,,,,,STILLWELL AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453372,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:30,,,,,,EAST 4 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3452853,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:30,,,,,,188 STREET,HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453970,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:30,,,40.7943553,-73.9783542,"(40.7943553, -73.9783542)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453017,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:30,MANHATTAN,10014,40.735656,-74.0073286,"(40.735656, -74.0073286)",,,323 WEST 11 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3452842,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:30,BROOKLYN,11233,40.671877,-73.9141305,"(40.671877, -73.9141305)",BOYLAND STREET,EASTERN PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454562,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:25,,,,,,VARICK STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3452843,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:25,QUEENS,11432,40.7057818,-73.7986017,"(40.7057818, -73.7986017)",,,89-34 162 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3453854,PASSENGER VEHICLE,,,,
06/01/2016,19:20,,,,,,MERRICK BOULEVARD,LAURELTON PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453929,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:20,,,,,,8 AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453592,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:20,MANHATTAN,10011,40.7470222,-74.004652,"(40.7470222, -74.004652)",WEST 22 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3452872,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:15,,,,,,BROADWAY,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3452854,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:14,,,,,,,,LEFFERTS AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453565,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:10,,,,,,EAST 161 STREET,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3453206,PASSENGER VEHICLE,,,,
06/01/2016,19:10,,,,,,SENATOR STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453495,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:10,,,40.7434286,-73.7754626,"(40.7434286, -73.7754626)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454104,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:10,QUEENS,11423,40.7210636,-73.7594419,"(40.7210636, -73.7594419)",FRANCIS LEWIS BOULEVARD,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453855,VAN,PASSENGER VEHICLE,,,
06/01/2016,19:07,BRONX,10455,40.8097014,-73.9030288,"(40.8097014, -73.9030288)",BRUCKNER BOULEVARD,EAST 149 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3453123,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:06,QUEENS,11416,,,,104 STREET,101 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453825,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:00,BROOKLYN,11230,40.6237244,-73.9746252,"(40.6237244, -73.9746252)",EAST 2 STREET,AVENUE J,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3454509,PASSENGER VEHICLE,BICYCLE,,,
06/01/2016,19:00,,,,,,NORTHERN BOULEVARD,126 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454808,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:00,,,,,,JEWEL STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453785,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:00,,,,,,21 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454169,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,19:00,MANHATTAN,10022,40.7602226,-73.967462,"(40.7602226, -73.967462)",EAST 57 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454340,PASSENGER VEHICLE,,,,
06/01/2016,19:00,BROOKLYN,11213,40.6771998,-73.9414621,"(40.6771998, -73.9414621)",PACIFIC STREET,KINGSTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456294,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,18:50,,,,,,GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454191,PASSENGER VEHICLE,VAN,,,
06/01/2016,18:50,,,,,,EAST TREMONT AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456022,AMBULANCE,PASSENGER VEHICLE,,,
06/01/2016,18:47,MANHATTAN,10005,40.7035725,-74.0080356,"(40.7035725, -74.0080356)",,,32 OLD SLIP,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3452830,PASSENGER VEHICLE,,,,
06/01/2016,18:45,QUEENS,11435,40.701945,-73.8052133,"(40.701945, -73.8052133)",,,149-18 JAMAICA AVENUE,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3454653,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,18:45,BROOKLYN,11215,40.6742882,-73.9886729,"(40.6742882, -73.9886729)",,,386 3 AVENUE,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3456317,PASSENGER VEHICLE,BICYCLE,,,
06/01/2016,18:40,,,,,,,FDR DRIVE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453069,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,18:40,QUEENS,11354,40.772353,-73.8218642,"(40.772353, -73.8218642)",29 AVENUE,146 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454032,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,18:36,BRONX,10455,40.8122827,-73.9044665,"(40.8122827, -73.9044665)",EAST 149 STREET,PROSPECT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453122,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,17:00,QUEENS,11367,40.7410432,-73.8251272,"(40.7410432, -73.8251272)",62 AVENUE,MAIN STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454783,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,17:00,QUEENS,11354,40.7643501,-73.8259432,"(40.7643501, -73.8259432)",NORTHERN BOULEVARD,BOWNE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454031,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,17:00,MANHATTAN,10022,40.7595778,-73.9680255,"(40.7595778, -73.9680255)",3 AVENUE,EAST 56 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3468562,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
06/01/2016,17:00,BROOKLYN,11207,40.666297,-73.8944384,"(40.666297, -73.8944384)",PENNSYLVANIA AVENUE,DUMONT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456228,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,17:00,BRONX,10472,40.828303,-73.8829509,"(40.828303, -73.8829509)",WESTCHESTER AVENUE,BRONX RIVER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455924,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,17:00,BRONX,10454,40.8055605,-73.9144963,"(40.8055605, -73.9144963)",EAST 138 STREET,CYPRESS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455869,PASSENGER VEHICLE,,,,
06/01/2016,16:58,,,,,,GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3454066,PASSENGER VEHICLE,,,,
06/01/2016,16:55,QUEENS,11369,40.7658522,-73.8777611,"(40.7658522, -73.8777611)",24 AVENUE,92 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455198,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:55,QUEENS,11106,40.7645194,-73.9323785,"(40.7645194, -73.9323785)",,,33-02 21 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457388,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:51,MANHATTAN,10035,40.8049947,-73.9348695,"(40.8049947, -73.9348695)",3 AVENUE,EAST 127 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453040,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:51,BROOKLYN,11217,40.686918,-73.9773631,"(40.686918, -73.9773631)",LAFAYETTE AVENUE,SAINT FELIX STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453744,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:50,,,40.6817395,-73.8050906,"(40.6817395, -73.8050906)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457373,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:45,,,,,,9 AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455688,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:45,STATEN ISLAND,10312,40.5327129,-74.1542397,"(40.5327129, -74.1542397)",,,462 RETFORD AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454281,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:45,BROOKLYN,11229,40.5984184,-73.940458,"(40.5984184, -73.940458)",,,2949 AVENUE V,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453381,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:44,,,,,,,,EASTERN PARKWAY,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455423,PASSENGER VEHICLE,,,,
06/01/2016,16:44,BROOKLYN,11210,40.6135074,-73.9540845,"(40.6135074, -73.9540845)",OCEAN AVENUE,AVENUE O,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454543,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:40,BROOKLYN,11213,40.6793681,-73.9313255,"(40.6793681, -73.9313255)",FULTON STREET,STUYVESANT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454596,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:37,,,,,,,,NARROWS RD NORTH,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454214,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:33,QUEENS,11433,40.7037142,-73.7875174,"(40.7037142, -73.7875174)",LIBERTY AVENUE,171 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453853,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:33,BRONX,10472,40.8306468,-73.8605718,"(40.8306468, -73.8605718)",GLEASON AVENUE,VIRGINIA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454945,PASSENGER VEHICLE,MOTORCYCLE,,,
06/01/2016,16:30,BROOKLYN,11237,40.7043114,-73.9132917,"(40.7043114, -73.9132917)",CYPRESS AVENUE,GREENE AVENUE,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3453714,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:30,QUEENS,11354,40.7665731,-73.8370058,"(40.7665731, -73.8370058)",,,132-18 32 AVENUE,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3454028,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:30,BRONX,10459,40.825706,-73.8908938,"(40.825706, -73.8908938)",HOE AVENUE,WEST FARMS ROAD,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3454429,PASSENGER VEHICLE,BICYCLE,,,
06/01/2016,16:30,,,,,,QUEENS BOULEVARD,82 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453822,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:30,,,,,,LACONIA AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453281,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:30,,,,,,EAST 65 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454357,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:30,,,,,,36 AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457389,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:30,,,,,,2 AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455726,PASSENGER VEHICLE,OTHER,,,
06/01/2016,16:30,,,,,,,,WEST 75 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3452993,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:30,,,,,,,,2800 VICTORY BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454232,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:30,STATEN ISLAND,10309,40.5575666,-74.2069975,"(40.5575666, -74.2069975)",WEST SERVICE ROAD,ARTHUR KILL ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454279,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2016,16:30,QUEENS,11365,40.7396316,-73.790131,"(40.7396316, -73.790131)",HORACE HARDING EXPRESSWAY,184 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453968,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
